address,category,id,lat,lng,location,name,originalId,polarity,subCategory
367773 Agrestini Dr. Pietro Via Cimone  103  Roma  Italy,poi,Rome,41.931717,12.537845
367774 Congregazione Suore Apostole Sacro Cuore Via Monte Maloia  20  Rome  Italy,poi,Rome,41.934447,12.537652
367775 Istituto Figlie Dell'Oratorio Piazza Cimone  3  Roma  Italy,poi,Rome,41.93188,12.537956
367776 Odon S.r.l. Via della Cisa  21  Rome  Italy,poi,Rome,41.936622,12.539654
367777 Nomentana- Rionero Italy,poi,Rome,41.93642,12.538565
367778 Cimone- Monte Acero Italy,poi,Rome,41.931034,12.537363
367779 Menenio Agrippa Italy,poi,Rome,41.934754,12.535839
367780 Tirreno- Sempione Italy,poi,Rome,41.936219,12.532904
367781 Monte Sacro Italy,poi,Rome,41.932716,12.533667
367782 Tirreno- Sempione Italy,poi,Rome,41.935615,12.533144
367783 P.za Sempione Italy,poi,Rome,41.935727,12.535212
367784 Maiella- Sempione Italy,poi,Rome,41.934891,12.534854
367785 Corso Sempione Italy,poi,Rome,41.93525,12.533832
367786 Cimone- Vettore Italy,poi,Rome,41.933377,12.537218
367787 Ufficio Postale di Roma 87 Piazza Sempione  6  Roma  Italy,poi,Rome,41.935833,12.535582
367788 Cimone- Gottardo Italy,poi,Rome,41.931242,12.535702
367789 Chiesa S.Maria Maddalena De' Pazzi Via Giovanni Zanardini  74  Roma  Italy,poi,Rome,41.935248,12.549498
367790 Al Mohamad Feisal Via Michelangelo Tilli  49  Rome  Italy,poi,Rome,41.933827,12.55156
367791 Laboratorio Odontotecnico Nuovadental Via Giovanni Bucco  88  Roma  Italy,poi,Rome,41.935759,12.547626
367792 Santori Dr. Claudio Via Giacomo Antonio Cortuso  32  Rome  Italy,poi,Rome,41.936479,12.54341
367793 De Colli Paolo Via Giovanni Bucco  86  Roma  Italy,poi,Rome,41.935774,12.547592
367794 Scuole Pubbliche Scuola Materna Via Giovanni Zanardini  109  Roma  Italy,poi,Rome,41.936068,12.551754
367795 Odontotecnica Fe.Me. Srl Via Giovanni Bucco  86  Roma  Italy,poi,Rome,41.935774,12.547592
367796 Zanardini- Pasquale Italy,poi,Rome,41.935864,12.549476
367797 Casale Rocchi Italy,poi,Rome,41.929726,12.5452
367798 Fiori Italy,poi,Rome,41.934755,12.551653
367799 Tilli Italy,poi,Rome,41.935085,12.550746
367800 Zanardini- Pasquale Italy,poi,Rome,41.936101,12.549036
367801 Oasis Uno Via del Podere Fiume  81  Roma  Italy,poi,Rome,41.924991,12.400502
367802 Santa Lucia Dei Fontanili S.R.L. Via della Valle dei Fontanili  Rome  Italy,poi,Rome,41.925896,12.4061
367803 Missionari Madonna Salette Via Andersen  15  Rome  Italy,poi,Rome,41.924387,12.405015
367804 Scuole Pubbliche Direzione Didattica 1 Circolo Via del Podere Trieste  Rome  Italy,poi,Rome,41.924416,12.401064
367805 Andersen- Podere Trieste Italy,poi,Rome,41.924239,12.403078
367806 Andersen- Zola Italy,poi,Rome,41.923881,12.40185
367807 Andersen- Mann Italy,poi,Rome,41.922866,12.3996
367808 Torresina- Podere Fiume Italy,poi,Rome,41.926287,12.405749
367809 Andersen- Podere Trieste Italy,poi,Rome,41.924166,12.403497
367810 Andersen- Zola Italy,poi,Rome,41.923702,12.40108
367811 Torresina- Podere Fiume Italy,poi,Rome,41.926626,12.405507
367812 Commissariato Primavalle XIX Via Luigi Maglione  9/11  Rome  Italy,poi,Rome,41.923259,12.414826
367813 Sanitaria Mo.Ro Di M. Morza E A. Rocchi Via di Torrevecchia  484  Rome  Italy,poi,Rome,41.924292,12.413079
367814 Parrucchiere EFFETTO DONNA Via Arturo Donaggio  22  Rome  Italy,poi,Rome,41.92564,12.413028
367815 Metaldent Srl Via della Valle dei Fontanili  15  Rome  Italy,poi,Rome,41.923193,12.410582
367816 Farmafer Srl Via Augusto Tebaldi  84  Roma  Italy,poi,Rome,41.928043,12.413852
367817 Paoletta Amedeo Via Luigi Rolando  39  Rome  Italy,poi,Rome,41.925224,12.411755
367818 Farmacia Contarina Dr. Giovanni Luca Via di Torrevecchia  310  Roma  Italy,poi,Rome,41.926941,12.415526
367819 Podologi Loi Matteo E Dott.Ssa Loi Valentina Via Pietro Gasparri  78  Rome  Italy,poi,Rome,41.924025,12.414243
367820 Caritas Diocesiana Di Roma Via Casimiro Mondino  29  Roma  Italy,poi,Rome,41.926214,12.412943
367821 Scuole Pubbliche Direzione Didattica 1 Circolo Via Luigi Maglione  15  Roma  Italy,poi,Rome,41.923149,12.415149
367822 Valente Michele Via Casimiro Mondino  3  Rome  Italy,poi,Rome,41.925658,12.414223
367823 Assorgi Giuseppe Via Vincenzo Tomassini  3  Rome  Italy,poi,Rome,41.92701,12.415366
367824 Peliti Dr. Giovanni Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367825 La Cava D.Ssa Giovanna Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367826 Finocchiaro Dr. Giuseppe Via Ernesto Lugaro  2  Roma  Italy,poi,Rome,41.925013,12.413382
367827 Castaldo Dr. Francesco Via di Val Favara  119  Roma  Italy,poi,Rome,41.925662,12.415164
367828 Pecoraro Vincenzo Via di Torrevecchia  489  Rome  Italy,poi,Rome,41.923983,12.413061
367829 Suore Dellamore Di Dio Via dei Cristofori  91  Rome  Italy,poi,Rome,41.926312,12.415765
367830 Renzulli Carla Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367831 Odontotecnica B. Rinaldi & C. S.R.L. Via della Valle dei Fontanili  15  Rome  Italy,poi,Rome,41.923193,12.410582
367832 Leporelli Dr. Marina Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367833 Manetta Fiorella Via di Torrevecchia  467  Rome  Italy,poi,Rome,41.924653,12.413801
367834 Papaleo Domenico Via Vincenzo Viara De Ricci  15  Rome  Italy,poi,Rome,41.927072,12.413101
367835 Rigoni D.Ssa Maria Luisa Via di Torrevecchia  467  Rome  Italy,poi,Rome,41.924653,12.413801
367836 Stampatore Dr. Roberto Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367837 Nicolucci Dr. Umberto Largo Arturo Donaggio  Roma  Italy,poi,Rome,41.924982,12.413831
367838 Peliti Dr. Giovanni 119/PAL/B2 Via Di Val Favara  Roma  RM 00168  Italia,poi,Rome,41.92555,12.4151
367839 Melis Adolfo Via Angelo Mosso  29  Rome  Italy,poi,Rome,41.925732,12.41156
367840 Grosso Sebastiano 85 Via Enrico Da Susa  Roma  RM 00168  Italia,poi,Rome,41.92374,12.41339
367841 Nicosia Mdl Anna Lisa Via Vincenzo Tomassini  3  Rome  Italy,poi,Rome,41.92701,12.415366
367842 Assorgi Dr. Giuseppe Via Vincenzo Tomassini  3  Rome  Italy,poi,Rome,41.92701,12.415366
367843 Scialanga Andrea Via Clodomiro Bonfigli  4  Roma  Italy,poi,Rome,41.928028,12.416187
367844 Torrevecchia- Provenzale Italy,poi,Rome,41.927721,12.416271
367845 Valle Dei Fontanili- Guicciardi Italy,poi,Rome,41.923376,12.409164
367846 Gasparri- Bembo Italy,poi,Rome,41.922927,12.414415
367847 Torrevecchia- Val Favara Italy,poi,Rome,41.925309,12.414336
367848 Valle Dei Fontanili- Andersen Italy,poi,Rome,41.924233,12.406683
367849 Torrevecchia- Stefaneschi Italy,poi,Rome,41.923621,12.412591
367850 Suore Piccole Operaie Sacri Cuori Via dei Casali di Torrevecchia  8  Roma  Italy,poi,Rome,41.921212,12.405518
367851 Commendone- Ginetti Italy,poi,Rome,41.917482,12.405417
367852 Commendone- Azzolino 1 Italy,poi,Rome,41.916728,12.406116
367853 Ottaviani Alberto Via Marzio Ginetti  6  Roma  Italy,poi,Rome,41.918022,12.406131
367854 Parrocchia S. Maria Della Salute Via Tommaso de Vio  5  Roma  Italy,poi,Rome,41.921421,12.414544
367855 Centro Yoga Sat Nam Via di Torrevecchia  590  Rome  Italy,poi,Rome,41.922428,12.411344
367856 Scuole Pubbliche Asilo Nido Via Bembo Pietro  Roma  RM 00168  Italia,poi,Rome,41.91849,12.41184
367857 uomini e donne Via Pietro Maffi  2  Rome  Italy,poi,Rome,41.921287,12.416281
367858 Scuola Elementare XXV Aprile Via Federico Borromeo  53  Roma  Italy,poi,Rome,41.916744,12.414978
367859 Ottica Fava Via di Torrevecchia  590  Rome  Italy,poi,Rome,41.922426,12.411343
367860 Comune Via Gasparri Pietro  21  Roma  Italy,poi,Rome,41.920803,12.414456
367861 137 Circolo Xxv Aprile Via Federico Borromeo  53  Roma  Italy,poi,Rome,41.916744,12.414978
367862 Dumi Dental S.N.C. Di Mongelluzzo & Persi 21/A Via Barbazza Andrea  Roma  RM 00168  Italia,poi,Rome,41.92136,12.4122
367863 Farmacia Colapinto Dott. Isabella Piazza Alfonso Capecelatro  Roma  Italy,poi,Rome,41.920792,12.416042
367864 Scuole Pubbliche Elementare Pavese Cesare Via di Torrevecchia  793  Roma  Italy,poi,Rome,41.91887,12.409463
367865 D'Amico Massimo Via di Torrevecchia  619  Rome  Italy,poi,Rome,41.921743,12.411088
367866 Monastero Riparazione Cenacolo Cuor Di Gesu' Via dei Casali di Torrevecchia  11  Roma  Italy,poi,Rome,41.920366,12.409962
367867 Gardenghi Dr. Alessandro Via Gasparri Pietro  13  Roma  Italy,poi,Rome,41.920355,12.414367
367868 Natali Umberto Via di Torrevecchia  839  Rome  Italy,poi,Rome,41.917448,12.408795
367869 Suore Della Redenzione Via di Torrevecchia  684  Rome  Italy,poi,Rome,41.920092,12.409781
367870 De.A. Di De Angelis Giancarlo Piazza Alfonso Capecelatro  Roma  Italy,poi,Rome,41.920792,12.416042
367871 Gasparri Italy,poi,Rome,41.92127,12.41475
367872 Largo Borromeo Italy,poi,Rome,41.91823,12.415192
367873 Ufficio Postale di Roma 150 Via Borromeo Federico  45  Roma  Italy,poi,Rome,41.916406,12.414891
367874 Capecelatro Italy,poi,Rome,41.920869,12.416058
367875 Torrevecchia- Greco Italy,poi,Rome,41.921633,12.411068
367876 Jacobini Italy,poi,Rome,41.920135,12.414683
367877 Torrevecchia- Bernetti Italy,poi,Rome,41.917149,12.408689
367878 Borromeo- San Zaccaria Papa Italy,poi,Rome,41.916296,12.414894
367879 Bembo- Bibbiena Italy,poi,Rome,41.916297,12.410977
367880 Torrevecchia- Paleotti Italy,poi,Rome,41.919945,12.409831
367881 Numai- Calcagnini Italy,poi,Rome,41.917662,12.406612
367882 Largo Borromeo Italy,poi,Rome,41.918737,12.415411
367883 Borromeo- San Zaccaria Papa Italy,poi,Rome,41.91695,12.415133
367884 Torrevecchia- Paleotti Italy,poi,Rome,41.919569,12.409866
367885 Gasparri- Bembo Italy,poi,Rome,41.922574,12.41434
367886 Gasparri- De Vio Italy,poi,Rome,41.921861,12.414694
367887 Capecelatro Italy,poi,Rome,41.920266,12.415482
367888 Parrocchia Gesù Divino Maestro Via Vittorio Montiglio  18  Rome  Italy,poi,Rome,41.922989,12.4251
367889 Scuola Media Don G. Morosini Via di Val Favara  31  Rome  Italy,poi,Rome,41.92436,12.417485
367890 Farmacia Bedeschi Patrizia Via Pietro Maffi  115  Rome  Italy,poi,Rome,41.92595,12.419758
367891 Istituto D'Istruzione Superiore Via Pietro Maffi  57  Rome  Italy,poi,Rome,41.923802,12.418029
367892 Gamma Srl Via Emma Carelli  6  Rome  Italy,poi,Rome,41.923478,12.422085
367893 Centro Ottico Fava Via Pietro Maffi  68  Rome  Italy,poi,Rome,41.923422,12.417996
367894 Poste Italiane Via Pietro Maffi  63  Rome  Italy,poi,Rome,41.92419,12.418349
367895 Umbro Tonino Via di Torrevecchia  289  Roma  Italy,poi,Rome,41.9279,12.416542
367896 New Dental Center S.R.L. Via Marcello Provenzale  19  Rome  Italy,poi,Rome,41.926698,12.419823
367897 Giusti Dr. Nicola Via Pietro Maffi  84  Rome  Italy,poi,Rome,41.924427,12.418812
367898 Scuola Pubblica Materna P. Maffi Via Pietro Maffi  45  Rome  Italy,poi,Rome,41.923071,12.417438
367899 Olivieri Filippo Via Dusmet  22  Rome  Italy,poi,Rome,41.92267,12.418821
367900 Canneva Pasquale Via Giovanni Zenatello  10  Roma  Italy,poi,Rome,41.92568,12.41983
367901 Marcucci Dr. Antonietta Via Emma Carelli  2  Rome  Italy,poi,Rome,41.923492,12.422253
367902 Troiano Armando Via Pietro Adami  73  Rome  Italy,poi,Rome,41.926812,12.417104
367903 Eurodent Di Bonifazi Roberto & C. Sas Via Diano Marina  92  Rome  Italy,poi,Rome,41.927515,12.421842
367904 Celeste Paolo Via Tommaso Zigliara  26  Rome  Italy,poi,Rome,41.927117,12.421495
367905 Lab. 1 Di Bruni G. &C. Snc Via Pietro Maffi  96  Roma  Italy,poi,Rome,41.925487,12.419385
367906 Solfanelli Dr. Norberto Via Francesco Marconi  30  Rome  Italy,poi,Rome,41.924455,12.423181
367907 Suore Discepole Del S.Cuore Via Tommaso Zigliara  19  Rome  Italy,poi,Rome,41.926731,12.421968
367908 Cataldi Dr. Luigi Via Suor Celestina Donati  133  Rome  Italy,poi,Rome,41.924019,12.422368
367909 Morelli Dr. Roberto Via Vittorio Montiglio  7  Rome  Italy,poi,Rome,41.923764,12.425467
367910 Parrucchiere Rizzo Gianfranco Via Simone Mosca  88  Rome  Italy,poi,Rome,41.928625,12.418449
367911 Santoni Lidia Via Stefano Borgia  163  Roma  Italy,poi,Rome,41.924511,12.419457
367912 Munzi Marco Via Stefano Borgia  141  Rome  Italy,poi,Rome,41.922704,12.419133
367913 Sotera Emidio Via Giovanni Zenatello  76  Rome  Italy,poi,Rome,41.924673,12.421949
367914 Sottili Dr. Mauro Via Pietro Maffi  67  Rome  Italy,poi,Rome,41.924358,12.418482
367915 Iannaci Dr. Giovanni Via Pietro Maffi  80  Rome  Italy,poi,Rome,41.924163,12.418608
367916 Abagnale Dr. Roberta Via Cairo Montenotte  75  Rome  Italy,poi,Rome,41.927788,12.423887
367917 Principi Dr. Enrico Via Cogoleto  97  Rome  Italy,poi,Rome,41.927769,12.423292
367918 Mosca- Zigliara Italy,poi,Rome,41.927578,12.420656
367919 Battistini- Suor Celestina Donati Italy,poi,Rome,41.922704,12.421809
367920 Maffi- Cristofori Italy,poi,Rome,41.924652,12.418901
367921 Suor Celestina Donati Italy,poi,Rome,41.922995,12.42225
367922 Battistini- Suor Celestina Donati Italy,poi,Rome,41.922687,12.42108
367923 Marconi Italy,poi,Rome,41.924909,12.42301
367924 Montiglio Italy,poi,Rome,41.92356,12.425373
367925 Alessandro Settimo Italy,poi,Rome,41.923476,12.423528
367926 Istituto Comprensivo Maffi Via Pietro Maffi  45  Rome  Italy,poi,Rome,41.923077,12.417442
367927 Maffi- Dusmet Italy,poi,Rome,41.923304,12.417968
367928 Pineta Sacchetti- Montiglio Italy,poi,Rome,41.925082,12.425262
367929 Maffi- Dusmet Italy,poi,Rome,41.922893,12.417468
367930 Cogoleto- Diano Marina Italy,poi,Rome,41.92737,12.423277
367931 Provenzale- Maffi Italy,poi,Rome,41.926632,12.419878
367932 Maffi- Cristofori Italy,poi,Rome,41.92501,12.41935
367933 Pineta Sacchetti- San Cleto Papa Italy,poi,Rome,41.922893,12.42447
367934 Association Columbus Via Giuseppe Moscati  31  Rome  Italy,poi,Rome,41.926854,12.429235
367935 Gemelli Italy,poi,Rome,41.927941,12.428659
367936 FARMACIA PINETA SACCHETTI SNC Via della Pineta Sacchetti  464  Rome  Italy,poi,Rome,41.925524,12.426046
367937 Servizio diabetologia Largo Agostino Gemelli  8  Rome  Italy,poi,Rome,41.929239,12.427535
367938 Il Ritmo Della Danza Via della Pineta Sacchetti  229  Rome  Italy,poi,Rome,41.929549,12.426501
367939 X - Ray Radiologia Dentale Via della Pineta Sacchetti  229  Rome  Italy,poi,Rome,41.929549,12.426501
367940 Posto di Polizia Ospedale Gemelli Largo Agostino Gemelli  Rome  Italy,poi,Rome,41.929238,12.427535
367941 Poste italiane Largo Agostino Gemelli  2  Rome  Italy,poi,Rome,41.92939,12.427595
367942 Autoparking Jolly Srl Via Bernardo Barbiellini Amidei  57  Rome  Italy,poi,Rome,41.924702,12.426577
367943 New Phisio S. R. L. Largo Guido Cencetti  4H  Rome  Italy,poi,Rome,41.925235,12.426571
367944 Ufficio Postale di Roma 97 Largo Gemelli Agostino  2  Roma  Italy,poi,Rome,41.929044,12.427436
367945 Otm - Otomedical Di Enrico Brussani Via Bernardo Barbiellini Amidei  89  Rome  Italy,poi,Rome,41.925284,12.427235
367946 Colotto Dr. Alberto Via Luigi Arbib Pascucci  6  Rome  Italy,poi,Rome,41.926344,12.427318
367947 Roesler Franz Dr. Roberto Via B. Barbiellini Amidei  97  Roma  Italy,poi,Rome,41.924397,12.42632
367948 Pluriphision Sas Di A. Roberti Via Bernardo Barbiellini Amidei  25  Rome  Italy,poi,Rome,41.924088,12.426168
367949 Parlati Dr. Eugenio Via Luigi Arbib Pascucci  64  Roma  Italy,poi,Rome,41.925977,12.427715
367950 Ottica Gennari Di G.Gennari E L.Figliuoli Snc Via della Pineta Sacchetti  480  Rome  Italy,poi,Rome,41.925903,12.426526
367951 Zupi Elena Via della Pineta Sacchetti  470  Roma  Italy,poi,Rome,41.92568,12.426173
367952 Haass Dr. Giuseppe Via Fusco Alfredo  81  Roma  Italy,poi,Rome,41.924465,12.435404
367953 Morelli Dr. Biagiantonio Via Fusco Alfredo  103  Roma  Italy,poi,Rome,41.925019,12.435093
367954 Grosso Dr. Wanda Via Emma Perodi  12  Roma  Italy,poi,Rome,41.928315,12.426553
367955 Pineta Sacchetti- Gemelli Italy,poi,Rome,41.928767,12.426438
367956 Pineta Sacchetti- Montiglio Italy,poi,Rome,41.925481,12.426234
367957 Pineta Sacchetti- Gemelli Italy,poi,Rome,41.928221,12.426993
367958 MEDICINA NUCLEARE Ospedale CRISTO RE Via delle Calasanziane  25  Rome  Italy,poi,Rome,41.918258,12.420557
367959 Ospedale Generale di Zona Cristo Re Via delle Calasanziane  25  Rome  Italy,poi,Rome,41.918071,12.420501
367960 Farmacia Rome  Italy,poi,Rome,41.918212,12.421042
367961 Dott. Ssa Stefania Sciortino Psicoterapeuta Via Suor Donati Celestina  13  Rome  Italy,poi,Rome,41.918526,12.42001
367962 Fisioterapista Ragusa Glauco Via Suor Celestina Donati  19  Roma  Italy,poi,Rome,41.919273,12.420173
367963 Taranto Dott. Colombo Via Cardinale Garampi  195  Rome  Italy,poi,Rome,41.917381,12.421606
367964 Istituto Figlie Di N.S.Al Monte Calvario Via delle Calasanziane  55  Rome  Italy,poi,Rome,41.91728,12.419733
367965 Ospedale Cristo Re Pronto Soccorso Rome  Italy,poi,Rome,41.918108,12.420653
367966 Scuola Psicosomatica Rome  Italy,poi,Rome,41.917665,12.420439
367967 Suore Missionarie Della Carita' Di Madre Via Sant Igino Papa  Roma  Italy,poi,Rome,41.91658,12.416691
367968 Capasso Pasqualino Via Domenico Svampa  62  Rome  Italy,poi,Rome,41.921188,12.416398
367969 Scuole Pubbliche Scuola Media Sacchetto Via Stefano Borgia  110  Roma  Italy,poi,Rome,41.922001,12.418879
367970 Bartolomucci Remo Via Cardinale Garampi  198  Rome  Italy,poi,Rome,41.917382,12.421849
367971 Casa Religiosa S. Maria Via Sant Igino Papa  270  Roma  Italy,poi,Rome,41.916638,12.416932
367972 'Centro Ortopedico Romano' S.R.L. Via delle Calasanziane  10  Roma  Italy,poi,Rome,41.918732,12.421406
367973 Annella Annunziata Via delle Calasanziane  55  Rome  Italy,poi,Rome,41.91728,12.419733
367974 Farmacia Lentini Snc Via del Forte Braschi  20  Roma  Italy,poi,Rome,41.916037,12.422091
367975 Istituto 'E. Vendramini' Via della Pineta Sacchetti  145  Rome  Italy,poi,Rome,41.920354,12.422808
367976 Gi.Ro. Service Di Arcangeli Gianluca S.A.S. Via Clemente XII  39  Roma  Italy,poi,Rome,41.921478,12.422213
367977 Filoia Claudio Via Cardinale Garampi  196  Roma  Italy,poi,Rome,41.91737,12.421851
367978 Congregazione Delle Piccole Ancelle S. Cuore Via della Pineta Sacchetti  157  Roma  Italy,poi,Rome,41.922043,12.423414
367979 Dentista Edoardo Vitale e Marcello Perfumo Via Cardinale Garampi  182  Rome  Italy,poi,Rome,41.916964,12.421926
367980 Di Giovanni Dr. Antonino Via Alessandro VII  25  Roma  Italy,poi,Rome,41.920643,12.421671
367981 Area di Degenza Medica Rome  Italy,poi,Rome,41.918211,12.421038
367982 Ambulatori Rome  Italy,poi,Rome,41.91793,12.420646
367983 Biblioteca Rome  Italy,poi,Rome,41.917665,12.420438
367984 SO Polivalenti Rome  Italy,poi,Rome,41.917877,12.421026
367985 Fisioterapia Rome  Italy,poi,Rome,41.917666,12.42081
367986 Radiologia Rome  Italy,poi,Rome,41.918211,12.42104
367987 Laboratorio Analisi Rome  Italy,poi,Rome,41.918211,12.42104
367988 Area Medica Polispecialistica Rome  Italy,poi,Rome,41.917409,12.42058
367989 Day Hospital Rome  Italy,poi,Rome,41.918211,12.421038
367990 Battistini- Scuola Italy,poi,Rome,41.921938,12.420429
367991 Battistini- Cardinal Mercati Italy,poi,Rome,41.919309,12.418721
367992 Area di Degenza Chirurgica Rome  Italy,poi,Rome,41.918212,12.421038
367993 Forte Braschi- Pineta Sacchetti Italy,poi,Rome,41.916165,12.42299
367994 Battistini- Titta Ruffo Italy,poi,Rome,41.917138,12.418503
367995 Istopatologia Rome  Italy,poi,Rome,41.917878,12.421026
367996 Ostetricia Rome  Italy,poi,Rome,41.917929,12.420644
367997 Endoscopia Rome  Italy,poi,Rome,41.917929,12.420646
367998 Battistini- Titta Ruffo Italy,poi,Rome,41.916602,12.418351
367999 Urologia Rome  Italy,poi,Rome,41.917929,12.420644
368000 Battistini- Cardinal Mercati Italy,poi,Rome,41.919811,12.419236
368001 Oncologia e Geriatria Rome  Italy,poi,Rome,41.91741,12.420581
368002 Bolognetti Italy,poi,Rome,41.915634,12.422426
368003 Rianimazione Rome  Italy,poi,Rome,41.917877,12.421026
368004 Battistini- Scuola Italy,poi,Rome,41.921657,12.419997
368005 Chiesa Rome  Italy,poi,Rome,41.917665,12.420438
368006 Day Surgery Rome  Italy,poi,Rome,41.918211,12.42104
368007 Urologia Endoscopica Rome  Italy,poi,Rome,41.918209,12.421038
368008 Sala Convegni Rome  Italy,poi,Rome,41.917665,12.420438
368009 Direzione Sanitaria Rome  Italy,poi,Rome,41.918211,12.421042
368010 Pineta Sacchetti- San Cleto Papa Italy,poi,Rome,41.921747,12.42335
368011 Solventi Rome  Italy,poi,Rome,41.917929,12.420646
368012 Ginecologia Rome  Italy,poi,Rome,41.91793,12.420644
368013 Palestra Rome  Italy,poi,Rome,41.917666,12.420809
368014 Polo Oncologico Rome  Italy,poi,Rome,41.917666,12.42081
368015 Pineta Sacchetti- Calasanziane Italy,poi,Rome,41.918157,12.422328
368016 Delia Aloise Ossigeno Ozono Terapia Via San Lino Papa  10  Rome  Italy,poi,Rome,41.919714,12.421828
368017 Pineta Sacchetti- Forte Braschi Italy,poi,Rome,41.916437,12.423522
368018 Pineta Sacchetti- Calasanziane Italy,poi,Rome,41.918894,12.422912
368019 Medicina Nucleare Rome  Italy,poi,Rome,41.91793,12.420644
368020 Ortopedia e Traumatologia Rome  Italy,poi,Rome,41.917928,12.420646
368021 Eugenio Frate Italy,poi,Rome,41.919197,12.434598
368022 Scuola Pubblica Media Anna Frank Via Cornelia  1  Roma  Italy,poi,Rome,41.910658,12.399429
368023 Dott. Valle Valerio Via Beverino  42  Rome  Italy,poi,Rome,41.910484,12.402299
368024 Santa Maria della Presentazione Via di Torrevecchia  Rome  Italy,poi,Rome,41.911935,12.401068
368025 Istituto Suore Dei Martiri Coreani Via Montoggio  49  Roma  Italy,poi,Rome,41.911196,12.402519
368026 Istituto Suore Trinitarie Via di Torrevecchia  1215  Roma  Italy,poi,Rome,41.911387,12.39982
368027 Boccea- Framura Italy,poi,Rome,41.90875,12.403418
368028 Torrevecchia- Savignone Italy,poi,Rome,41.912595,12.403746
368029 Torrevecchia- Savignone Italy,poi,Rome,41.912531,12.40315
368030 Boccea- Framura Italy,poi,Rome,41.909379,12.402606
368031 Torrevecchia- Torriglia Italy,poi,Rome,41.913751,12.405881
368032 Boccea- Torrevecchia Italy,poi,Rome,41.910128,12.400032
368033 Torrevecchia- Montoggio Italy,poi,Rome,41.911745,12.401007
368034 Parrocchia S.Maria Assunta E S.Giuseppe Via dei Monti di Primavalle  3  Rome  Italy,poi,Rome,41.913548,12.414252
368035 New York School di Hardy Kimberly Via Pasquale II  53  Rome  Italy,poi,Rome,41.913757,12.412966
368036 Suore Orsoline Del S.C.G. Agonizzante Via dell'Assunzione  Rome  Italy,poi,Rome,41.911788,12.416109
368037 Farmacia Crescimanno Dr. Clotilde Via Federico Borromeo  15  Roma  Italy,poi,Rome,41.914564,12.414675
368038 Pietravalle Patrizia Via dell'Assunzione  13  Rome  Italy,poi,Rome,41.913284,12.415196
368039 Parrucchiere Pinto Maria Pia Via Giuseppe Mezzofanti  26  Rome  Italy,poi,Rome,41.914872,12.415745
368040 Vasco Paolo 16 Via Grisi Giulia  Roma  RM 00167  Italia,poi,Rome,41.91323,12.41594
368041 Guarnieri Dr. Sergio Via San Igino Papa  19  Rome  Italy,poi,Rome,41.914291,12.416052
368042 Associazione Medica 2008 Via San Igino Papa  48  Rome  Italy,poi,Rome,41.914112,12.416101
368043 Conte Dr. Franco Via Pasquale II  53  Roma  Italy,poi,Rome,41.912919,12.41197
368044 Croce Esa Italiana Via S. Igino Papa 37 / a - 00168 Roma  Italia,poi,Rome,41.914169,12.41454
368045 Teti Gianfranco Via Bonelli Michele  Roma  RM 00168  Italia,poi,Rome,41.91551,12.41282
368046 Giatti Daniele Via dell'Assunzione  45  Rome  Italy,poi,Rome,41.9122,12.415864
368047 Pietravalle Dr. Michele Via dell'Assunzione  11  Rome  Italy,poi,Rome,41.913413,12.415116
368048 Bembo- Pasquale Secondo Italy,poi,Rome,41.912274,12.410674
368049 Bembo- Sacconi Italy,poi,Rome,41.914672,12.410304
368050 Aloisi Masella Italy,poi,Rome,41.915064,12.408078
368051 Monti Di Primavalle- Mazzella Italy,poi,Rome,41.911854,12.41302
368052 Monti Di Primavalle Italy,poi,Rome,41.90957,12.413013
368053 Pasquale Secondo- Clemente Undicesimo Italy,poi,Rome,41.913946,12.413861
368054 Monti Di Primavalle- Torrigio Italy,poi,Rome,41.909189,12.413368
368055 Bembo- Sacconi Italy,poi,Rome,41.913848,12.409858
368056 Borromeo- Clemente Undicesimo Italy,poi,Rome,41.914773,12.414655
368057 Torrevecchia- Torriglia Italy,poi,Rome,41.914052,12.406733
368058 Borromeo- Clemente Undicesimo Italy,poi,Rome,41.914367,12.414742
368059 Pasquale Secondo- Bembo Italy,poi,Rome,41.912192,12.411401
368060 Nazareth- Buonafede Italy,poi,Rome,41.904708,12.402664
368061 Nazareth- Casali Acquafredda Italy,poi,Rome,41.902165,12.401725
368062 Nazareth- ITC Italy,poi,Rome,41.90652,12.404692
368063 Istituto Tecnico Albert Einstein Via Pasquale II  237  Rome  Italy,poi,Rome,41.908204,12.409083
368064 Casa di Cura Villa Aurora Via Mattia Battistini  44  Rome  Italy,poi,Rome,41.905838,12.413123
368065 Scuola Elementare 30 Circolo 'Papa Wojtyla' Via Soriso  Rome  Italy,poi,Rome,41.902455,12.408635
368066 Liceo Ginnasio - Seneca - Via di Boccea  271  Roma  Italy,poi,Rome,41.903501,12.416069
368067 istituto comprensivo maria capozzi Via Bonifazi Ennio  64  Rome  Italy,poi,Rome,41.905654,12.416124
368068 3c A Centro Fisioterapico Via dei Monti di Primavalle  151  Roma  Italy,poi,Rome,41.908472,12.413748
